,nB/n0,sigma field (MeV),omega field (MeV),rho field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),muon kF (MeV),Neutron frac,Proton frac,electron frac,muon frac,Neutron chem pot,Proton chem pot,electron chem pot,muon chem pot,P (MeV/fm3),E Dens (MeV/fm3)
473,5.000000000000,85.441412378809,111.729887089538,-0.815747143803,0.000000000000,530.692448605497,290.738556921883,242.247968941486,217.996367071278,0.858789806402,0.141210193598,0.081684299784,0.059525893814,1923.895428807426,1681.646923019929,242.248505787498,242.248505787498,484.992240883175,986.839226877132
474,5.010000000000,85.462161747947,111.933356019445,-0.814406418620,0.000000000000,531.041436040460,290.947485434984,242.406373140725,218.172379872523,0.858767625881,0.141232374119,0.081681280348,0.059551093771,1926.690681498788,1684.283771862861,242.406909635927,242.406909635927,487.132661899154,989.785238042503
475,5.020000000000,85.482817563446,112.136718343328,-0.813071650781,0.000000000000,531.389979389434,291.156067668630,242.564523749615,218.348083989481,0.858745601622,0.141254398378,0.081678225627,0.059576172751,1929.484549564459,1686.919489669434,242.565059895026,242.565059895026,489.276297122424,992.735525339286
476,5.030000000000,85.503380500659,112.339974050077,-0.811742802210,0.000000000000,531.738079974957,291.364305303724,242.722421983534,218.523480966126,0.858723732098,0.141276267902,0.081675136195,0.059601131706,1932.277030880997,1689.554073100830,242.722957780167,242.722957780167,491.423140683080,995.690086647149
477,5.040000000000,85.523851228301,112.543123128981,-0.810419835158,0.000000000000,532.085739113988,291.572200007006,242.880069047651,218.698572333227,0.858702015802,0.141297984198,0.081672012617,0.059625971582,1935.068123362208,1692.187518865695,242.880604496513,242.880604496513,493.573186730168,998.648919842540
478,5.050000000000,85.544230408533,112.746165569734,-0.809102712202,0.000000000000,532.432958117940,291.779753431214,243.037466137044,218.873359608506,0.858680451241,0.141319548759,0.081668855449,0.059650693310,1937.857824958643,1694.819823719507,243.038001239137,243.038001239137,495.726429431527,1001.612022798744
479,5.060000000000,85.564518697040,112.949101362433,-0.807791396238,0.000000000000,532.779738292697,291.986967215249,243.194614436818,219.047844296794,0.858659036944,0.141340963056,0.081665665240,0.059675297816,1940.646133657104,1697.450984463966,243.195149193138,243.195149193138,497.882862973624,1004.579393385935
480,5.070000000000,85.584716743111,113.151930497577,-0.806485850479,0.000000000000,533.126080938644,292.193842984336,243.351515122223,219.222027890177,0.858637771455,0.141362228545,0.081662442532,0.059699786013,1943.433047480150,1700.080997946391,243.352049533760,243.352049533760,500.042481561401,1007.551029471236
481,5.080000000000,85.604825189719,113.354652966066,-0.805186038452,0.000000000000,533.471987350687,292.400382350181,243.508169358764,219.395911868149,0.858616653337,0.141383346663,0.081659187857,0.059724158806,1946.218564485625,1702.709861059123,243.508703426503,243.508703426503,502.205279418118,1010.526928918771
482,5.090000000000,85.624844673594,113.557268759202,-0.803891923993,0.000000000000,533.817458818282,292.606586911128,243.664578302316,219.569497697757,0.858595681168,0.141404318832,0.081655901742,0.059748417089,1949.002682766177,1705.337570738942,243.665112027236,243.665112027236,504.371250785208,1013.507089589718
483,5.100000000000,85.644775825301,113.759777868690,-0.802603471246,0.000000000000,534.162496625455,292.812458252312,243.820743099233,219.742786833749,0.858574853545,0.141425146455,0.081652584705,0.059772561750,1951.785400448797,1707.964123966489,243.821276482308,243.821276482309,506.540389922117,1016.491509342366
484,5.110000000000,85.664619269316,113.962180286632,-0.801320644659,0.000000000000,534.507102050826,293.017997945815,243.976664886461,219.915780718712,0.858554169080,0.141445830920,0.081649237257,0.059796593663,1954.566715694358,1710.589517765698,243.977197928660,243.977197928660,508.712691106164,1019.480186032157
485,5.120000000000,85.684375624097,114.164476005536,-0.800043408978,0.000000000000,534.851276367639,293.223207550809,244.132344791640,220.088480783217,0.858533626402,0.141466373598,0.081645859902,0.059820513696,1957.346626697172,1713.213749203245,244.132877493926,244.132877493926,510.888148632393,1022.473117511752
486,5.130000000000,85.704045502159,114.366665018305,-0.798771729248,0.000000000000,535.195020843781,293.428088613710,244.287783933216,220.260888445955,0.858513224156,0.141486775844,0.081642453136,0.059844322708,1960.125131684535,1715.836815387989,244.288316296546,244.288316296546,513.066756813432,1025.470301631070
487,5.140000000000,85.723629510143,114.568747318245,-0.797505570806,0.000000000000,535.538336741805,293.632642668316,244.442983420540,220.433005113876,0.858492961002,0.141507038998,0.081639017450,0.059868021548,1962.902228916305,1718.458713470437,244.443515445868,244.443515445868,515.248509979351,1028.471736237344
488,5.150000000000,85.743128248889,114.770722899060,-0.796244899279,0.000000000000,535.881225318959,293.836871235960,244.597944353976,220.604832182322,0.858472835618,0.141527164382,0.081635553325,0.059891611057,1965.677916684462,1721.079440642213,244.598476042249,244.598476042249,517.433402477522,1031.477419175169
489,5.160000000000,85.762542313506,114.972591754854,-0.794989680585,0.000000000000,536.223687827209,294.040775825640,244.752667824999,220.776371035160,0.858452846695,0.141547153305,0.081632061237,0.059915092067,1968.452193312688,1723.698994135529,244.753199177160,244.753199177160,519.621428672489,1034.487348286548
490,5.170000000000,85.781872293434,115.174353880127,-0.793739880923,0.000000000000,536.565725513258,294.244357934171,244.907154916300,220.947623044913,0.858432992941,0.141567007059,0.081628541657,0.059938465402,1971.225057155957,1726.317371222672,244.907685933285,244.907685933285,521.812582945823,1037.501521410949
491,5.180000000000,85.801118772523,115.376009269780,-0.792495466774,0.000000000000,536.907339618578,294.447619046311,245.061406701879,221.118589572889,0.858413273078,0.141586726922,0.081624995045,0.059961731876,1973.996506600119,1728.934569215498,245.061937384621,245.061937384621,524.006859695997,1040.519936385340
