,nB/n0,sigma field (MeV),omega field (MeV),rho field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),muon kF (MeV),Lambda kF (MeV),Xi_min kF (MeV),Sigma_min kF (MeV),Xi_neu kF (MeV),Sigma_plus kF (MeV),Sigma_neu kF (MeV),Neutron frac,Proton frac,electron frac,muon frac,Lambda frac,Xi_min frac,Sigma_min frac,Xi_neu frac,Sigma_plus frac,Sigma_neu frac,Neutron chem pot,Proton chem pot,electron chem pot,muon chem pot,Lambda chem pot,Xi_min chem pot,Sigma_min chem pot,Xi_neu chem pot,Sigma_plus chem pot,Sigma_neu chem pot,P (MeV/fm3),E Dens (MeV/fm3)
10,0.370000000000,15.146672594947,8.229433387848,-3.639806534949,-0.000000000000,231.191682890940,80.499165815612,80.499165815612,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.959495751664,0.040504248336,0.040504248336,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.655789625413,872.155008281309,80.500781344093,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.199903250100,53.729962213225
11,0.380000000000,15.517389631682,8.439503964913,-3.684396641027,0.000000000000,233.197228806572,81.699749233475,81.699749233475,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.958770626526,0.041229373474,0.041229373474,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.683310790730,870.981969768599,81.701341022120,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.201327105189,55.187701947907
12,0.390000000000,15.886762266134,8.649467880598,-3.726667695308,0.000000000000,235.168613708590,82.868026260360,82.868026260360,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.958079684818,0.041920315182,0.041920315182,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.706254326536,869.836658718200,82.869595608327,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.202523497524,56.645480188820
13,0.400000000000,16.254823671562,8.859368897681,-3.766675645502,0.000000000000,237.107394276498,84.005020151474,84.005020151474,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.957422133986,0.042577866014,0.042577866014,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.725420424604,868.718852165623,84.006568258974,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.203526780804,58.103290546326
14,0.410000000000,16.621605843340,9.069249384823,-3.804475716038,0.000000000000,239.015016837589,85.111727303578,85.111727303578,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.956797138005,0.043202861995,0.043202861995,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.741588052316,867.628332770901,85.113255281411,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.204373666488,59.561127839048
15,0.420000000000,16.987139651580,9.279150270542,-3.840122379703,0.000000000000,240.892827155658,86.189118009799,86.189118009799,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.956203825202,0.043796174798,0.043796174798,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.755514460375,866.564887572602,86.190626887772,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.205103062648,61.018988060990
16,0.430000000000,17.351454890420,9.489111005459,-3.873669340823,0.000000000000,242.742079166053,87.238137274215,87.238137274215,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.955641295166,0.044358704834,0.044358704834,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.767934832656,865.528306824081,87.239628008577,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.205755918304,62.476868348030
17,0.440000000000,17.714580324242,9.699169531723,-3.905169527790,0.000000000000,244.563942791312,88.259705666289,88.259705666289,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.955108624855,0.044891375145,0.044891375145,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.779562055698,864.518382909374,88.261179146327,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.206375073028,63.934766943956
18,0.450000000000,18.076543731017,9.909362258718,-3.934675093084,0.000000000000,246.359510951955,89.254720198137,89.254720198137,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.954604873972,0.045395126028,0.045395126028,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.791086588483,863.534909336445,89.256177252041,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.207005111624,65.392683166244
19,0.460000000000,18.437371943016,10.119724044290,-3.962237419130,0.000000000000,248.129805870660,90.224055210176,90.224055210176,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.954129089710,0.045870910290,0.045870910290,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.803176415889,862.577679805627,90.225496610265,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.207692223623,66.850617371690
20,0.470000000000,18.797090885035,10.330288180850,-3.987907128610,0.000000000000,249.875784754282,91.168563253002,91.168563253002,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.953680310926,0.046319689074,0.046319689074,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.816477071915,861.646487351525,91.169989720393,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.208484067399,68.308570922031
21,0.480000000000,19.155725610344,10.541086385844,-4.011734098026,0.000000000000,251.598344926625,92.089075955332,92.089075955332,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.953257571816,0.046742428184,0.046742428184,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.831611720829,860.741123556706,92.090488164125,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.209429638655,69.766546149649
22,0.490000000000,19.513300334471,10.752148796147,-4.033767473460,0.000000000000,253.298328475087,92.986404869664,92.986404869664,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.952859905148,0.047140094852,0.047140094852,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.849181286506,859.861377835812,92.987803450695,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.210579143123,71.224546323432
23,0.500000000000,19.869838466996,10.963503966033,-4.054055687689,0.000000000000,254.976526465998,93.861342288808,93.861342288808,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.952486345105,0.047513654895,0.047513654895,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.869764621908,859.007036788884,93.862727833026,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.211983873275,72.682575614869
24,0.510000000000,20.225362641453,11.175178868457,-4.072646477884,0.000000000000,256.633682776377,94.714662027855,94.714662027855,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.952135929787,0.047864070213,0.047864070213,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.893918712114,858.177883622746,94.716035089370,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.213696088933,74.140639064432
25,0.520000000000,20.579894743477,11.387198899409,-4.089586903303,0.000000000000,258.270497583806,95.547120167326,95.547120167326,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.951807703413,0.048192296587,0.048192296587,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.922178905670,857.373697639512,95.548481266159,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.215768901668,75.598742548282
26,0.530000000000,20.933455937291,11.599587885186,-4.104923362442,0.000000000000,259.887630550885,96.359455754293,96.359455754293,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.951500718256,0.048499281744,0.048499281744,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.955059170076,856.594253791211,96.360805378865,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.218256162891,77.056892745360
27,0.540000000000,21.286066690625,11.812368092426,-4.118701609242,0.000000000000,261.485703736285,97.152391459180,97.152391459180,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.951214036349,0.048785963651,0.048785963651,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,952.993052368216,855.839322299640,97.153730068576,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.221212355628,78.515097104878
28,0.550000000000,21.637746798166,12.025560240825,-4.130966768014,0.000000000000,263.065304260545,97.926634186774,97.926634186774,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.950946730985,0.049053269015,0.049053269015,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,953.036630553232,855.108668340439,97.927962212793,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.224692489943,79.973363814249
29,0.560000000000,21.988515403611,12.239183518427,-4.141763346816,0.000000000000,264.626986751394,98.682875640650,98.682875640650,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.950697888038,0.049302111962,0.049302111962,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,953.086245280103,854.402051790426,98.684193489677,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.228752002032,81.431701767477
30,0.570000000000,22.338391020399,12.453255599446,-4.151135249099,0.000000000000,266.171275590491,99.421792840866,99.421792840866,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.950466607128,0.049533392872,0.049533392872,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,953.142327932602,853.719227037025,99.423100895577,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.233446657037,82.890120534047
31,0.580000000000,22.687391551191,12.667792664545,-4.159125783478,0.000000000000,267.698666980932,100.144048595292,100.144048595292,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.950252002641,0.049747997359,0.049747997359,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,953.205290064816,853.059942848602,100.145347216215,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.238832455631,84.348630328313
32,0.590000000000,23.035534306158,12.882809423534,-4.165777671555,0.000000000000,269.209630852679,100.850291925435,100.850291925435,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.950053204635,0.049946795365,0.049946795365,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,953.275523756651,852.423942304275,100.851581452377,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.244965544485,85.807241979430
33,0.600000000000,23.382836020139,13.098319140428,-4.171133053742,0.000000000000,270.704612621114,101.541158448013,101.541158448013,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.949869359627,0.050130640373,0.050130640373,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,953.353401983050,851.810962781677,101.542439201372,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.251902130687,87.265966901832
34,0.610000000000,23.729312868720,13.314333660824,-4.175233493108,0.000000000000,272.184034812237,102.217270713902,102.217270713902,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.949699631287,0.050300368713,0.050300368713,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,953.439278996785,851.220736000913,102.218542995872,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.259698400249,88.724817066294
35,0.620000000000,24.074980483277,13.530863441525,-4.178119977271,0.000000000000,273.648298566560,102.879238506361,102.879238506361,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.949543201042,0.050456798958,0.050456798958,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,953.533490724783,850.652988122741,102.880502602041,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.268410440819,90.183804971580
