,nB/n0,cs^2 - ce^2,Neutron d chem pot,Proton d chem pot,electron d chem pot,muon d chem pot,Proton d tilde,muon d tilde,sigma partial nb,omega partial nb,rho partial nb,phi partial nb,Neutron d eff,Proton d eff
72,0.990000000000,0.001799980192,0.000044505691,0.000003834386,0.000034528546,0.000008011311,0.000006142758,0.000071022926,0.000027422212,0.000019881378,0.000001550898,0.000000000000,-0.000189284139,-0.000251918925
73,1.000000000000,0.001871562629,0.000045570366,0.000004738909,0.000034299473,0.000008136354,0.000006531984,0.000071733486,0.000027375642,0.000019903257,0.000001558529,0.000000000000,-0.000188434789,-0.000251337804
74,1.010000000000,0.001946795243,0.000046636997,0.000005625925,0.000034075003,0.000008258443,0.000006936068,0.000072453557,0.000027328891,0.000019924104,0.000001564877,0.000000000000,-0.000187579880,-0.000250752405
75,1.020000000000,0.002025836355,0.000047705669,0.000006496555,0.000033855044,0.000008377747,0.000007354070,0.000073182966,0.000027281920,0.000019943942,0.000001570004,0.000000000000,-0.000186719137,-0.000250162316
76,1.030000000000,0.002108844032,0.000048776492,0.000007351918,0.000033639504,0.000008494419,0.000007785070,0.000073921577,0.000027234692,0.000019962792,0.000001573973,0.000000000000,-0.000185852283,-0.000249567126
77,1.040000000000,0.002195975775,0.000049849598,0.000008193127,0.000033428292,0.000008608604,0.000008228179,0.000074669286,0.000027187170,0.000019980676,0.000001576843,0.000000000000,-0.000184979043,-0.000248966425
78,1.050000000000,0.002287388228,0.000050925138,0.000009021288,0.000033221320,0.000008720436,0.000008682529,0.000075426021,0.000027139317,0.000019997619,0.000001578671,0.000000000000,-0.000184099142,-0.000248359800
79,1.060000000000,0.002383236822,0.000052003279,0.000009837499,0.000033018499,0.000008830039,0.000009147281,0.000076191739,0.000027091094,0.000020013643,0.000001579515,0.000000000000,-0.000183212309,-0.000247746838
80,1.070000000000,0.002483675473,0.000053084209,0.000010642847,0.000032819743,0.000008937529,0.000009621619,0.000076966423,0.000027042464,0.000020028772,0.000001579426,0.000000000000,-0.000182318271,-0.000247127127
81,1.080000000000,0.002588856215,0.000054168126,0.000011438409,0.000032624967,0.000009043012,0.000010104751,0.000077750080,0.000026993388,0.000020043030,0.000001578457,0.000000000000,-0.000181416760,-0.000246500252
82,1.090000000000,0.002698928914,0.000055255245,0.000012225250,0.000032434085,0.000009146589,0.000010595911,0.000078542741,0.000026943827,0.000020056443,0.000001576658,0.000000000000,-0.000180507508,-0.000245865800
83,1.100000000000,0.002814040911,0.000056345792,0.000013004422,0.000032247015,0.000009248352,0.000011094355,0.000079344455,0.000026893744,0.000020069033,0.000001574077,0.000000000000,-0.000179590249,-0.000245223357
84,1.110000000000,0.002934336684,0.000057440002,0.000013776963,0.000032063675,0.000009348385,0.000011599365,0.000080155292,0.000026843100,0.000020080826,0.000001570759,0.000000000000,-0.000178664721,-0.000244572510
85,1.120000000000,0.003059957543,0.000058538122,0.000014543897,0.000031883984,0.000009446769,0.000012110242,0.000080975337,0.000026791855,0.000020091845,0.000001566748,0.000000000000,-0.000177730662,-0.000243912843
86,1.130000000000,0.003191041271,0.000059640405,0.000015306232,0.000031707863,0.000009543576,0.000012626310,0.000081804692,0.000026739971,0.000020102115,0.000001562088,0.000000000000,-0.000176787815,-0.000243243944
87,1.140000000000,0.003327721822,0.000060747111,0.000016064960,0.000031535234,0.000009638874,0.000013146917,0.000082643471,0.000026687408,0.000020111659,0.000001556818,0.000000000000,-0.000175835926,-0.000242565400
88,1.150000000000,0.003470128953,0.000061858506,0.000016821057,0.000031366020,0.000009732727,0.000013671429,0.000083491798,0.000026634128,0.000020120500,0.000001550977,0.000000000000,-0.000174874745,-0.000241876799
89,1.160000000000,0.003618387905,0.000062974859,0.000017575481,0.000031200145,0.000009825192,0.000014199233,0.000084349812,0.000026580090,0.000020128663,0.000001544602,0.000000000000,-0.000173904024,-0.000241177731
90,1.170000000000,0.003772619102,0.000064096443,0.000018329174,0.000031037535,0.000009916322,0.000014729733,0.000085217656,0.000026525256,0.000020136169,0.000001537729,0.000000000000,-0.000172923520,-0.000240467785
91,1.180000000000,0.003932937748,0.000065223534,0.000019083060,0.000030878117,0.000010006167,0.000015262356,0.000086095484,0.000026469586,0.000020143042,0.000001530392,0.000000000000,-0.000171932997,-0.000239746554
92,1.190000000000,0.004099453533,0.000066356406,0.000019838043,0.000030721819,0.000010094773,0.000015796543,0.000086983452,0.000026413040,0.000020149302,0.000001522622,0.000000000000,-0.000170932220,-0.000239013633
93,1.200000000000,0.004272270281,0.000067495335,0.000020595011,0.000030568570,0.000010182180,0.000016331754,0.000087881725,0.000026355580,0.000020154973,0.000001514451,0.000000000000,-0.000169920962,-0.000238268617
94,1.210000000000,0.004451485586,0.000068640596,0.000021354831,0.000030418300,0.000010268428,0.000016867464,0.000088790468,0.000026297165,0.000020160074,0.000001505908,0.000000000000,-0.000168899002,-0.000237511108
95,1.220000000000,0.004637190465,0.000069792460,0.000022118351,0.000030270942,0.000010353551,0.000017403166,0.000089709850,0.000026237757,0.000020164627,0.000001497020,0.000000000000,-0.000167866124,-0.000236740708
96,1.230000000000,0.004829469004,0.000070951195,0.000022886402,0.000030126427,0.000010437583,0.000017938366,0.000090640040,0.000026177315,0.000020168652,0.000001487814,0.000000000000,-0.000166822119,-0.000235957024
97,1.240000000000,0.005028398038,0.000072117068,0.000023659792,0.000029984690,0.000010520551,0.000018472586,0.000091581206,0.000026115803,0.000020172167,0.000001478317,0.000000000000,-0.000165766787,-0.000235159667
98,1.250000000000,0.005234046692,0.000073290336,0.000024439310,0.000029845666,0.000010602485,0.000019005359,0.000092533517,0.000026053179,0.000020175194,0.000001468550,0.000000000000,-0.000164699933,-0.000234348254
99,1.260000000000,0.005446476109,0.000074471253,0.000025225727,0.000029709291,0.000010683408,0.000019536235,0.000093497137,0.000025989407,0.000020177749,0.000001458538,0.000000000000,-0.000163621372,-0.000233522405
100,1.270000000000,0.005665739055,0.000075660066,0.000026019789,0.000029575503,0.000010763342,0.000020064774,0.000094472227,0.000025924447,0.000020179852,0.000001448302,0.000000000000,-0.000162530928,-0.000232681748
101,1.280000000000,0.005891879516,0.000076857014,0.000026822226,0.000029444239,0.000010842308,0.000020590549,0.000095458945,0.000025858263,0.000020181519,0.000001437862,0.000000000000,-0.000161428431,-0.000231825917
102,1.290000000000,0.006124932356,0.000078062326,0.000027633742,0.000029315440,0.000010920325,0.000021113144,0.000096457441,0.000025790815,0.000020182769,0.000001427238,0.000000000000,-0.000160313726,-0.000230954553
103,1.300000000000,0.006364922952,0.000079276223,0.000028455023,0.000029189046,0.000010997409,0.000021632153,0.000097467860,0.000025722069,0.000020183616,0.000001416449,0.000000000000,-0.000159186664,-0.000230067306
104,1.310000000000,0.006611866766,0.000080498916,0.000029286733,0.000029064999,0.000011073575,0.000022147184,0.000098490339,0.000025651986,0.000020184078,0.000001405511,0.000000000000,-0.000158047109,-0.000229163832
105,1.320000000000,0.006865769070,0.000081730603,0.000030129510,0.000028943241,0.000011148837,0.000022657852,0.000099525007,0.000025580532,0.000020184170,0.000001394441,0.000000000000,-0.000156894936,-0.000228243800
